Curriculum ID*,Section Name,Child LO ID,Curriculum Title*,Vendor/Provider*,Provider type*,Active,Default Language,Subject IDs*,Description,Owners*,Created/Modified By,Keywords,Available Languages,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Curriculum Player,Recurrence,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails
,Test Section for Los 7 Desperdicios De La Producción (todos los módulos),Muda_Waste of Processing (AGG)_Library_SP,Los 7 Desperdicios De La Producción (todos los módulos),Online Content,ONLINE,1,1,596,"Tal vez ya tenga conocimiento del significado de Los 7 Desperdicios pero nos gustaría preguntarle ¿sabe como eliminarlos?, nosotros les explicaremos como. Además a través de nuestras cámaras les mostraremos nuestro recorrido identificando y combatiendo cada uno de los desperdicios en Ram Technologies una empresa de espuma pre-cortada localizada en Mukilteo, Washington.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Los 7 Desperdicios De La Producción (todos los módulos),Muda_Waste of Transportation (AGG)_Library_SP,Los 7 Desperdicios De La Producción (todos los módulos),Online Content,ONLINE,1,1,596,"Tal vez ya tenga conocimiento del significado de Los 7 Desperdicios pero nos gustaría preguntarle ¿sabe como eliminarlos?, nosotros les explicaremos como. Además a través de nuestras cámaras les mostraremos nuestro recorrido identificando y combatiendo cada uno de los desperdicios en Ram Technologies una empresa de espuma pre-cortada localizada en Mukilteo, Washington.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_6 Big Losses and OEE (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_Are You Neglecting Your Equipment? (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_Autonomous Maintenance (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),"Total Productive Maintenance_Planning, Spare Parts, and Training (AGG)_Library_SP",Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_The 4 TPM Phases (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_TPM Introduction (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_TPM Overview (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Mantenimiento Productivo Total (TPM) (todos los módulos),Total Productive Maintenance_TPM Overview Quiz (AGG)_Library_SP,Mantenimiento Productivo Total (TPM) (todos los módulos),Online Content,ONLINE,1,1,1301,"Mike Wroblewski impartió este entrenamiento en vivo como parte de un seminario en el centro de capacitación de Peterbilt en Denton, Texas. Mike, consultor Lean experimentado, es parte de AGG Academy Consulting. En este curso nos dice por qué Mantenimiento Productivo Total o TPM no es opcional para los pensadores y compañías Lean que dependen de su maquinaria y equipo para satisfacer la demanda del cliente. Además, en este curso Mike explica qué es TPM, las 6 grandes pérdidas y cómo medirlas usando una metrica muy poderosa llamada OEE.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for NewActivity__20231129,Obejective 1,NewActivity__20231129,Online Content,ONLINE,1,1,757,,angeladmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification,Compliance_Overhead Crane Safety (OLSA),Overhead Crane Certification,Online Content,ONLINE,0,1,1198,"Overhead Crane Certification (referred to as 'Parent') requires that you complete all 4 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. There is no recertification required unless you are involved in an accident, near-miss, or management deems it necessary. This training complies with OSHA standard 1910.179.",87571,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification,Compliance_Schedule OVERHEAD CRANE Operating Skills Test,Overhead Crane Certification,Online Content,ONLINE,0,1,1198,"Overhead Crane Certification (referred to as 'Parent') requires that you complete all 4 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. There is no recertification required unless you are involved in an accident, near-miss, or management deems it necessary. This training complies with OSHA standard 1910.179.",87571,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification,Resource_View Overhead Crane Evaluation Form,Overhead Crane Certification,Online Content,ONLINE,0,1,1198,"Overhead Crane Certification (referred to as 'Parent') requires that you complete all 4 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. There is no recertification required unless you are involved in an accident, near-miss, or management deems it necessary. This training complies with OSHA standard 1910.179.",87571,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification,Resource_View Overhead Crane Instructor List,Overhead Crane Certification,Online Content,ONLINE,0,1,1198,"Overhead Crane Certification (referred to as 'Parent') requires that you complete all 4 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. There is no recertification required unless you are involved in an accident, near-miss, or management deems it necessary. This training complies with OSHA standard 1910.179.",87571,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification (3-Year Recertification),Compliance_Overhead Crane Certification Materials,Overhead Crane Certification (3-Year Recertification),Online Content,ONLINE,1,1,939,Overhead Crane Certification requires that you complete all 3 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. Recertification is required every 3 years. This training complies with OSHA standard 1910.179.,ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification (3-Year Recertification),Compliance_Overhead Crane Safety (REQUIRES RECERTIFICATION) (OLSA),Overhead Crane Certification (3-Year Recertification),Online Content,ONLINE,1,1,939,Overhead Crane Certification requires that you complete all 3 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. Recertification is required every 3 years. This training complies with OSHA standard 1910.179.,ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Overhead Crane Certification (3-Year Recertification),Compliance_Overhead Crane Skills Test (REQUIRES RECERTIFICATION),Overhead Crane Certification (3-Year Recertification),Online Content,ONLINE,1,1,939,Overhead Crane Certification requires that you complete all 3 activities to attain certification. AGGU will mark the activity complete in the LMS after the instructor submits the Operating Skills Test. Recertification is required every 3 years. This training complies with OSHA standard 1910.179.,ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
